id_comercio|id_bandera|id_sucursal|id_producto|productos_ean|id_dun_14|productos_descripcion|productos_marca|precio_unitario_bulto_por_unidad_venta_con_iva|precio_unitario_bulto_por_unidad_venta_sin_iva|unidad_venta|precio_bulto_con_iva|precio_bulto_sin_iva|productos_precio_unitario_con_iva_promo1|productos_precio_unitario_sin_iva_promo1|productos_leyenda_promo1|productos_precio_unitario_con_iva_promo2|productos_precio_unitario_sin_iva_promo2|productos_leyenda_promo2
62|1|2|7794626923449|1|17794626923449|HUGGIES CLASS MED 72U|Sin marca|39.06|32.28|1|39.06|32.28||||||
62|1|2|7794626923456|1|17794626923456|HUGGIES CLASS GDE 60U|Sin marca|39.06|32.28|1|39.06|32.28||||||
62|1|2|7790033230231|1|17790033230231|MYMB OJO DEFINE LASH VERY B 01|Sin marca|34.4|28.43|1|34.4|28.43||||||
62|1|2|7790940003065|1|17790940003065|DONCELLA ALGODON 500G|Sin marca|5174.99|4276.85|1|5174.99|4276.85||||||
62|1|2|7896620501163|1|17896620501163|GL CESTO C/TAPA PEDAL 17L|Sin marca|33.25|27.48|1|33.25|27.48||||||
62|1|2|7896014158997|1|17896014158997|CASTING 25. KIT -|Sin marca|11.16|9.22|1|11.16|9.22||||||
62|1|2|7896620422505|1|17896620422505|GL CESTO RECT T/VAIVEN 50L|Sin marca|31.07|25.68|1|31.07|25.68||||||
62|1|2|7790033222762|1|17790033222762|MYMB U?A EXPRESS MANIC X8U --|Sin marca|60.25|49.79|1|60.25|49.79||||||
62|1|2|7790783021554|1|17790783021554|OYONNAX CAREY BOLSILLO|Sin marca|2.13|1.76|1|2.13|1.76||||||
62|1|2|7790783081886|1|17790783081886|OYONNAX CAREY DAMA C/MANGO|Sin marca|4.61|3.81|1|4.61|3.81||||||
62|1|2|7898422746759|1|17898422746759|DOVE JAB  ORIGINAL  X90G|Sin marca|1474.99|1219|1|1474.99|1219||||||
62|1|2|7791293021355|1|17791293021355|AXE GEL DUCHA CLICK 250ML|Sin marca|7.37|6.09|1|7.37|6.09||||||
62|1|2|7791293021362|1|17791293021362|AXE GEL DUCHA VICE 250ML|Sin marca|706.51|583.89|1|706.51|583.89||||||
62|1|2|7791293021379|1|17791293021379|AXE GEL DUCHA TOUCH 250ML|Sin marca|883.32|730.02|1|883.32|730.02||||||
62|1|2|7791293045658|1|17791293045658|SEDAL SH CERAMIDAS BT X190ML|Sin marca|1799|1486.78|1|1799|1486.78||||||
62|1|2|7791293045665|1|17791293045665|SEDAL SH CREMA BALANCE X190ML|Sin marca|1799|1486.78|1|1799|1486.78||||||
62|1|2|7791293990002|1|17791293990002|SEDAL SH SOS REPARACION 200ML|Sin marca|5.15|4.26|1|5.15|4.26||||||
62|1|2|7791293045740|1|17791293045740|SEDAL SH CREMA BALANCE BT X340ML|Sin marca|3949.98|3264.45|1|3949.98|3264.45||||||
62|1|2|7791290785441|1|17791290785441|COMFORT SUAV ALMEN 900ML|Sin marca|2860.94|2364.41|1|2860.94|2364.41||||||
62|1|2|7793008002352|1|17793008002352|N.HILLS COMBO CAJA REGALO|Sin marca|17.81|14.72|1|17.81|14.72||||||
62|1|2|7509546020556|1|17509546020556|COLGATE CEPILLO SHREK 3D|Sin marca|8.46|6.99|1|8.46|6.99||||||
62|1|2|7896620505772|1|17896620505772|GL HERMETICO 1 L FREEZER-MICRO|Sin marca|3.5|2.89|1|3.5|2.89||||||
62|1|2|7896620500708|1|17896620500708|GL HERMETICO OVAL ECO-SISTEM|Sin marca|13347.99|11031.4|1|13347.99|11031.4||||||
62|1|2|7896620411103|1|17896620411103|GL RECIPIENTE RECTANG 10L|Sin marca|6.58|5.44|1|6.58|5.44||||||
62|1|2|7791293045702|1|17791293045702|SEDAL SH CERAMIDAS DP X300ML|Sin marca|1985.01|1640.5|1|1985.01|1640.5||||||
62|1|2|7791293045719|1|17791293045719|SEDAL SH CREMA BALANCE DP X300ML|Sin marca|1985.01|1640.5|1|1985.01|1640.5||||||
62|1|2|7790250040774|1|17790250040774|BABYSEC ULTRASOFT REG G 8U|Sin marca|2889.99|2388.42|1|2889.99|2388.42||||||
62|1|2|7790250040781|1|17790250040781|BABYSEC ULTRASOFT REG XG 8U|Sin marca|2889.99|2388.42|1|2889.99|2388.42||||||
62|1|2|7790250040798|1|17790250040798|BABYSEC ULTRASOFT REG XXG 8U|Sin marca|2889.99|2388.42|1|2889.99|2388.42||||||
62|1|2|7791290793385|1|17791290793385|CIF BIOA CRMOSO ROSA JAZMIN X375G|Sin marca|1904.99|1574.37|1|1904.99|1574.37||||||
62|1|2|7791290793378|1|17791290793378|CIF BIOA CRMOSO ROSA JAZMIN 750GR|Sin marca|2874.98|2376.02|1|2874.98|2376.02||||||
62|1|2|7791290793781|1|17791290793781|CIF CREMA CON LAV/CLORO 750GR|Sin marca|2874.98|2376.02|1|2874.98|2376.02||||||
62|1|2|7791290793804|1|17791290793804|CIF GEL CON LAV/CLORO 513GR|Sin marca|2844.99|2351.23|1|2844.99|2351.23||||||
62|1|2|7791290795464|1|17791290795464|CIF ULTRA BRILLO LAVANDA DP 380ML|Sin marca|2649.98|2190.07|1|2649.98|2190.07||||||
62|1|2|7791290795471|1|17791290795471|CIF ULTRA BRILLO LAVANDA GT 400ML|Sin marca|4409.99|3644.62|1|4409.99|3644.62||||||
62|1|2|7794000006492|1|17794000006492|SAVORA MOSTAZA ORIG TIPS X200GR|Sin marca|1749.99|1446.27|1|1749.99|1446.27||||||
62|1|2|7794000007994|1|17794000007994|KNORR SALSA PIZZA X200G|Sin marca|889.99|735.53|1|889.99|735.53||||||
62|1|2|7791293049403|1|17791293049403|SUAVE JAB LIQ COCO Y KARITE 220ML|Sin marca|1384.99|1144.62|1|1384.99|1144.62||||||
62|1|2|7791293049410|1|17791293049410|SUAVE JAB LIQ FLOR NAR MIEL 220ML|Sin marca|1384.99|1144.62|1|1384.99|1144.62||||||
62|1|2|7791293049434|1|17791293049434|SUAVE JAB LIQ FRUTOS ROJOS 220ML|Sin marca|1384.99|1144.62|1|1384.99|1144.62||||||
62|1|2|7791293049441|1|17791293049441|SUAVE JAB LIQ JAZMIN ALMEND 220ML|Sin marca|1384.99|1144.62|1|1384.99|1144.62||||||
62|1|2|7791293049458|1|17791293049458|REXONA DEO AER ANTIBACT  H 89GR|Sin marca|3684.99|3045.45|1|3684.99|3045.45||||||
62|1|2|7791293050386|1|17791293050386|SUAVE SH BOMBA CERAMIDAS X930ML|Sin marca|2250|1859.5|1|2250|1859.5||||||
62|1|2|7791293050393|1|17791293050393|SUAVE SH BOMBA JAZMIN X930ML|Sin marca|2250|1859.5|1|2250|1859.5||||||
62|1|2|7791293050409|1|17791293050409|SUAVE SH BOMBA FRUTAL X930ML|Sin marca|2250|1859.5|1|2250|1859.5||||||
62|1|2|7791293050416|1|17791293050416|SUAVE SH BOMBA DELICIOSA X930ML|Sin marca|2250|1859.5|1|2250|1859.5||||||
62|1|2|7791293050423|1|17791293050423|SUAVE ACO BOMBA CERAMIDAS X930ML|Sin marca|2250|1859.5|1|2250|1859.5||||||
62|1|2|7791293050430|1|17791293050430|SUAVE ACO BOMBA JAZMIN X930ML|Sin marca|2250|1859.5|1|2250|1859.5||||||
62|1|2|7791293050447|1|17791293050447|SUAVE ACO BOMBA FRUTAL X930ML|Sin marca|2250|1859.5|1|2250|1859.5||||||
62|1|2|7791293050454|1|17791293050454|SUAVE ACO BOMBA DELICIOSA X930ML|Sin marca|2250|1859.5|1|2250|1859.5||||||
62|1|2|7791293050348|1|17791293050348|DOVE SH BRILLO X400ML|Sin marca|6955|5747.93|1|6955|5747.93||||||
62|1|2|7791293049724|1|17791293049724|SEDAL SH PREBIOT+BIOTINA X190ML|Sin marca|2639.99|2181.81|1|2639.99|2181.81||||||
62|1|2|7791293049731|1|17791293049731|SEDAL SH PREBIOT+BIOTINA X340ML|Sin marca|4199.99|3471.07|1|4199.99|3471.07||||||
62|1|2|7791293049762|1|17791293049762|SEDAL ACO PREBIOT+BIOTINA X340ML|Sin marca|4199.99|3471.07|1|4199.99|3471.07||||||
62|1|2|7791293049755|1|17791293049755|SEDAL ACO PREBIOT+BIOTINA X190ML|Sin marca|2639.99|2181.81|1|2639.99|2181.81||||||
62|1|2|7791293050546|1|17791293050546|SEDAL CREM PEIN CERAMIDAS X300ML|Sin marca|1185.92|980.1|1|1185.92|980.1||||||
62|1|2|7791274201080|1|17791274201080|COCOA BEACH PROT FACIAL F50 60ML|Sin marca|12279.99|10148.75|1|12279.99|10148.75||||||
62|1|2|7791274201097|1|17791274201097|COCOA BEACH PROT FAC COL F50 60ML|Sin marca|12279.99|10148.75|1|12279.99|10148.75||||||
62|1|2|7791274201042|1|17791274201042|COCOA BEACH PROT SOL AE F50 170ML|Sin marca|19204.99|15871.89|1|19204.99|15871.89||||||
62|1|2|7791274201059|1|17791274201059|COCOA BEACH PROT SOL AE F30 170ML|Sin marca|17634.99|14574.37|1|17634.99|14574.37||||||
62|1|2|7790990003275|1|17790990003275|MAGISTRAL DET PLAT LIMON X500ML|Sin marca|4175|3450.41|1|4175|3450.41||||||
62|1|2|7500435243612|1|17500435243612|DOWNY BRISA SUAVE BT X500ML|Sin marca|6989.99|5776.85|1|6989.99|5776.85||||||
